	Species	nm_volume	average_bifurcation_angle_local	average_bifurcation_angle_remote	average_contraction	average_diameter	average_fragmentation	average_parent_daughter_ratio	hausdorff_dimension	id	max_branch_order	max_euclidean_distance	max_path_distance	neuron_reconstruction_type	number_bifurcations	number_branches	number_nodes	number_stems	number_tips	overall_depth	overall_height	overall_width	scale_factor_x	scale_factor_y	scale_factor_z	soma_surface	superseded	tags	total_length	total_surface	vaa3d_volume	line_name	specimen__name	specimen__hemisphere	structure__id	structure__name	structure__acronym	structure_parent__id	structure_parent__acronym	structure__layer	nr__max_euclidean_distance	nr__number_stems	nr__number_bifurcations	nr__average_contraction	nr__average_parent_daughter_ratio	nr__reconstruction_type	nrwkf__id	erwkf__id	ef__fast_trough_v_long_square	ef__upstroke_downstroke_ratio_long_square	ef__adaptation	ef__f_i_curve_slope	ef__threshold_i_long_square	ef__tau	ef__avg_isi	ef__avg_firing_rate	ef__ri	ef__peak_t_ramp	ef__vrest	si__height	si__width	si__path	csl__x	csl__y	csl__z	csl__normalized_depth	cell_reporter_status	m__glif	m__biophys	m__biophys_perisomatic	m__biophys_all_active	tag__apical	tag__dendrite_type	morph_thumb_path	ephys_thumb_path	ephys_inst_thresh_thumb_path	donor__age	donor__sex	donor__disease_state	donor__race	donor__years_of_seizure_history	donor__species	donor__id	donor__name	e-type	m-type	me-type	upright_angle	soma_distance_from_pia	estimated_shrinkage_factor	estimated_slice_angle	cell_set_preferred_alias	cell_set_ label	cell_set_ accession	cell_set_ aligned_alias	cell_set_  additional_alias	cell_set_ alias_assignee	cell_set_ alias_citation	cell_set_ structure	cell_set_ ontology_tag	taxonomy_id	species	modality	capacitance
523748610	Mouse	2158.239492106956	84.2012699014085		0.855098238953177	0.338571940538104	24.842105263157894	0.993730709652746		759899691	5.0	99.21849502617941	125.77263768313802	full	19	47	1124	9	28	55.9552	142.921851953264	166.463169713225	0.1144	0.1144	0.28	152.577849573782	False	3D Neuron Reconstruction morphology	1357.91782753426	1443.98810100869	120.731959014615	Nos1-CreERT2	Nos1-CreERT2;Ai14(BT)-251975.06.01.01	left	593	"""Primary visual area, layer 1"""	VISp1	385	VISp	1	99.21849502617941	9.0	19.0	0.855098238953177	0.993730709652746	full	759899701.0	657593267	-50.0	3.85902316662987	-0.0119253862972339	0.213352282175347	130.0	7.30496520612799	77.3016666666667	12.9363316875445	144.687578082085	5.57752	-67.7031326293945	3898.0	3896.0	/external/mousecelltypes/prod817/specimen_523748610/min_xy_523748610.aff	8480.08144431404	749.1059286097992	8572.42311255083	0.08450167655535999	positive	5	0	0	0		aspiny	/api/v2/well_known_file_download/759903215	/api/v2/well_known_file_download/525641642	/api/v2/well_known_file_download/525641645						Mus musculus	522645851	Nos1-CreERT2;Ai14(BT)-251975	Inh_1	Aspiny_18	ME_Inh_17	146.859107560101	81.3338914380793	3.51503759398	0.0	ME_Inh_17	ME 17	CS201906170_17		Late-spiking L1 neurogliaform cells	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology	0.05048785322803382
524689239	Mouse	2024.9178642670413	83.31037304929009		0.866917271472905	0.33652478828748705	31.5360824742268	0.910473390293097		556384349	9.0	377.572238826585	418.244018019855	full	49	100	3083	2	51	81.3557	544.0365543544731	211.59485855348495	0.1144	0.1144	0.28	256.711218141886	False	3D Neuron Reconstruction morphology	3591.75363418558	3793.4296778632597	376.0062007116581	Vip-IRES-Cre	Vip-IRES-Cre;Ai14(IVSCC)-253382.05.01.01	left	821	"""Primary visual area, layer 2/3"""	VISp2/3	385	VISp	2/3	377.572238826585	2.0	49.0	0.866917271472905	0.910473390293097	full	556384351.0	562385058	-48.375003814697294	3.12404472056851	0.0984045042951163	0.1891732250347	119.99999237060499	9.87453133251377	67.0218181818182	14.920514350822	170.000001788139	5.96573333333333	-67.1660690307617	7603.0	5758.0	/external/mousecelltypes/prod801/specimen_524689239/min_xy_524689239.aff	8450.44696267301	1178.6016286192998	8964.51541768009	0.17241958784960798	positive	2	0	0	0		aspiny	/api/v2/well_known_file_download/556390106	/api/v2/well_known_file_download/526952566	/api/v2/well_known_file_download/526952568						Mus musculus	523701972	Vip-IRES-Cre;Ai14(IVSCC)-253382	Inh_3	Aspiny_14	ME_Inh_3	143.454007140905	159.141081232962	4.25813029149	4.6295749517800004	ME_Inh_3	ME 03	CS201906170_3		Descending axon, bidirectional dendrites|irregular 	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology	0.05808547781558154
525018757	Human	4237.90443736414	69.1146480298638		0.8930984825256499	0.537390366937462	59.5102040816327	0.8014069182363192		556380210	6.0	271.327607831308	285.748669232111	full	25	53	2955	3	28	81.11399999999998	423.351912732752	228.692139792936	0.1144	0.1144	0.28	825.8442906726599	False	3D Neuron Reconstruction morphology	3401.1339960418	5768.03021303489	857.418151141335		H16.03.003.01.19.02	right	12113	"""frontal lobe"""	FroL	12113	FroL	2	271.327607831308	3.0	25.0	0.8930984825256499	0.8014069182363192	full	556380214.0	618210488	-58.843753814697294	1.5904426899397002	-0.0157675578671712	0.216964285714286	70.0	27.548390581658	65.23142857142861	15.3300337260742	187.499985098839	3.2601466666666696	-67.4275360107422	9434.0	5749.0	/external/humancelltypes/prod52/specimen_525018757/min_xy_525018757.aff	273.0	354.0	216.0	0.0656980585070159		2	1	1	0		sparsely spiny	/api/v2/well_known_file_download/606633327	/api/v2/well_known_file_download/529902844	/api/v2/well_known_file_download/529902849	25 yrs	Male	epilepsy	White or Caucasian	9.0	Homo Sapiens	524848408	H16.03.003																				0.14692476144537348
525133308	Human	3856.2118896239294	77.92567379352809		0.872142351026865	0.464679472395076	71.551724137931	0.979365964484931		667327857	7.0	300.825321255542	360.71020902549895	full	15	37	2275	7	22	81.4629	437.93525992483706	258.682162774832	0.1144	0.1144	0.28	199.534368807579	False	3D Neuron Reconstruction morphology	2686.62361013987	3947.06256430486	490.427367797021		H16.03.003.01.18.01	right	12113	"""frontal lobe"""	FroL	12113	FroL	2	300.825321255542	7.0	15.0	0.872142351026865	0.979365964484931	full	667327859.0	618209668	-47.6875	2.28702681308085	0.0329187047189062	0.163990461049285	90.0	27.841919773109797	73.99333333333341	13.514731056852	161.606997251511	4.4617	-77.7643203735352	9444.0	7595.0	/external/humancelltypes/prod55/specimen_525133308/min_xy_525133308.aff	273.0	354.0	216.0	0.0989708261978445		0	1	1	0	intact	spiny	/api/v2/well_known_file_download/606633207	/api/v2/well_known_file_download/529900378	/api/v2/well_known_file_download/529900386	25 yrs	Male	epilepsy	White or Caucasian	9.0	Homo Sapiens	524848408	H16.03.003																				0.17228164774189245
526531616	Mouse	2747.3233244134053	85.17612263190841		0.864968333609072	0.19458543045253304	33.5277777777778	0.8555381278960671		560631771	4.0	110.866326816441	131.422655262407	full	18	40	1240	4	22	95.2	168.963687957596	173.50626973978405	0.1144	0.1144	0.28	203.656038785615	False	3D Neuron Reconstruction morphology	1469.59091153862	897.593660825995	42.1509808614691	Ndnf-IRES2-dgCre	Ndnf-IRES2-dgCre;Ai14-255259.03.02.01	right	593	"""Primary visual area, layer 1"""	VISp1	385	VISp	1	110.866326816441	4.0	18.0	0.864968333609072	0.8555381278960671	full	560631773.0	562385069	-53.4375	2.98097344385746	0.00694249504169671	0.303639854706105	140.0	9.050988372731007	28.1123529411765	35.5715511288736	143.90617609024	6.34537333333333	-72.557991027832	7593.0	7607.0	/external/mousecelltypes/prod806/specimen_526531616/min_xy_526531616.aff	9170.75517633096	1251.06011070636	2226.24752072534	0.0779451325577291	positive	2	0	0	0		aspiny	/api/v2/well_known_file_download/564691247	/api/v2/well_known_file_download/527582438	/api/v2/well_known_file_download/527582440						Mus musculus	525474768	Ndnf-IRES2-dgCre;Ai14-255259	Inh_1	Aspiny_18	ME_Inh_17	233.467300271421	76.72897759346229	2.17770034843	21.801409486399898	ME_Inh_17	ME 17	CS201906170_17		Late-spiking L1 neurogliaform cells	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology	0.06289506551168003
526714733	Human	5406.365626176695	76.7928437034363		0.8160445121460269	0.600176048696804	71.8170731707317	0.978339135909473		694328860	8.0	436.119683200942	533.363816592804	full	41	87	5942	5	46	124.5275	446.52156179605987	587.448315501607	0.1144	0.1144	0.28	370.055047160679	False	3D Neuron Reconstruction morphology	7222.247824860649	13613.9058406209	2235.82240445491		H16.03.005.01.06.01	right	12139	"""temporal lobe"""	TemL	12139	TemL	2	436.119683200942	5.0	41.0	0.8160445121460269	0.978339135909473	full	694328873.0	743068262	-48.03125	2.65159321729753	0.20900459472724	0.0981162895676756	230.0	21.4913328226548	199.926666666667	5.00183400580212	87.4999985098839	9.39481333333333	-75.138542175293	13097.0	7589.0	/external/humancelltypes/prod289/specimen_526714733/min_xy_526714733.aff	320.0	274.0	102.0	0.0869092835729182		0	0	0	0	intact	spiny	/api/v2/well_known_file_download/694361320	/api/v2/well_known_file_download/743062897	/api/v2/well_known_file_download/743062899	27 yrs	Male	epilepsy	White or Caucasian	10.0	Homo Sapiens	526633593	H16.03.005																				0.2456152364417145
526725807	Human	4819.206980739895	72.4952345844057		0.914846488731789	0.520692438889642	71.0603448275862	0.999202270199603		566350592	11.0	1001.1468565829903	1064.54343514633	full	59	123	8329	5	64	127.4544	1240.25929834364	446.120483222661	0.1144	0.1144	0.28	543.999102553581	False	3D Neuron Reconstruction morphology	9742.27663343832	15952.8900856182	2277.7238492696		H16.03.005.01.03.02	right	12139	"""temporal lobe"""	TemL	12139	TemL	3	1001.1468565829903	5.0	59.0	0.914846488731789	0.999202270199603	full	566350594.0	618209683	-46.25	4.10976361954251		0.0238963531669866	270.0	20.139267264955198	9.9800000000001	100.200400801602	39.99999910593029	19.788246666666694	-72.16624450683591	13162.0	16824.0	/external/humancelltypes/prod78/specimen_526725807/min_xy_526725807.aff	320.0	274.0	102.0	0.300734037404434		0	1	1	0	intact	spiny	/api/v2/well_known_file_download/606633154	/api/v2/well_known_file_download/544504713	/api/v2/well_known_file_download/544504715	27 yrs	Male	epilepsy	White or Caucasian	10.0	Homo Sapiens	526633593	H16.03.005																				0.5034816928775732
526727406	Human	6836.411853261501	84.2458347168797		0.810553815539169	0.741807707085955	79.6625	0.9512859917787192		697383950	8.0	433.679035125702	485.69033954512605	full	40	85	6469	5	45	108.5899	532.312924666455	502.73825938299797	0.1144	0.1144	0.28	552.1032074784598	False	3D Neuron Reconstruction morphology	7367.73704298461	17180.054353615702	3554.60531499024		H16.03.005.01.04.03	right	12139	"""temporal lobe"""	TemL	12139	TemL	2	433.679035125702	5.0	40.0	0.810553815539169	0.9512859917787192	full	697383952.0	743068275	-52.09375	2.45588145652509	0.12488561456357902	0.0840430016863406	300.0	24.74748336536	136.993333333333	7.29962528590201	59.531211853027294	16.6040866666667	-79.4472732543945	7581.0	14953.0	/external/humancelltypes/prod293/specimen_526727406/min_xy_526727406.aff	320.0	274.0	102.0	0.0986654001126104		0	0	0	0	intact	spiny	/api/v2/well_known_file_download/697384110	/api/v2/well_known_file_download/743062935	/api/v2/well_known_file_download/743062937	27 yrs	Male	epilepsy	White or Caucasian	10.0	Homo Sapiens	526633593	H16.03.005																				0.4157060236982482
526734407	Human	10702.58235543408	65.2346390833216		0.8713007419269541	0.8549880160806629	132.057142857143	0.947751724861653		614429598	5.0	468.45738264870994	498.060339164472	full	18	42	4694	6	24	144.48	833.9618181892171	634.0348432242961	0.1144	0.1144	0.28	572.962617788796	False	3D Neuron Reconstruction morphology	6040.45164004728	17157.1496987023	4385.239341582071		H16.03.005.01.04.04	right	12139	"""temporal lobe"""	TemL	12139	TemL	3	468.45738264870994	6.0	18.0	0.8713007419269541	0.947751724861653	full	614429611.0	618209319	-59.8125	1.4735729604834802	0.0436590436590288	0.0193037974683544	270.0	7.4246753835205315	4.81000000000009	207.900207900204	60.1561367511749	18.2556	-71.38629150390621	11275.0	11275.0	/external/humancelltypes/prod200/specimen_526734407/min_xy_526734407.aff	320.0	274.0	102.0	0.281917541960568		2	0	0	0		aspiny	/api/v2/well_known_file_download/615966861	/api/v2/well_known_file_download/603333859	/api/v2/well_known_file_download/603333861	27 yrs	Male	epilepsy	White or Caucasian	10.0	Homo Sapiens	526633593	H16.03.005																				0.12342340756075101
526800653	Human	14439.909909673284	76.9317880900973		0.8696283322175291	0.682419746925192	82.80722891566259	0.983187242076246		841883190	17.0	1279.2177377462301	1399.21619473186	full	83	174	13862	8	91	140.784	1465.66762252251	549.027037718426	0.1144	0.1144	0.28	589.6394797165401	False	3D Neuron Reconstruction morphology	16393.3720435872	35156.4505871588	6387.544544931321		H16.03.005.01.09.04	right	12139	"""temporal lobe"""	TemL	12139	TemL	3	1279.2177377462301	8.0	83.0	0.8696283322175291	0.983187242076246	full	841883194.0	668459228	-48.468753814697294	4.0096488645612505		0.00399999960327122	350.0	20.494325733407802	5.02000000000002	199.203187250995	39.8437492549419	21.04499	-69.6923370361328	18202.0	9649.0	/external/humancelltypes/prod296/specimen_526800653/min_xy_526800653.aff	320.0	274.0	102.0	0.3994783859332121		0	0	0	0	intact	spiny	/api/v2/well_known_file_download/841888811	/api/v2/well_known_file_download/660971250	/api/v2/well_known_file_download/660971252	27 yrs	Male	epilepsy	White or Caucasian	10.0	Homo Sapiens	526633593	H16.03.005																				0.5143674005745293
527095729	Mouse	3434.3671219899907	68.6588890911128		0.893605760670528	0.243099083619752	25.53125	1.0		556384323	4.0	147.308714077138	158.652276223463	full	32	72	1755	8	40	93.24	144.739038198293	240.79672438544102	0.1144	0.1144	0.28	51.493435183737795	False	3D Neuron Reconstruction morphology	2148.38022843906	1645.6381957673998	98.3074755014962	Ndnf-IRES2-dgCre	Ndnf-IRES2-dgCre;Ai14-255261.05.02.01	right	593	"""Primary visual area, layer 1"""	VISp1	385	VISp	1	147.308714077138	8.0	32.0	0.893605760670528	1.0	full	556384325.0	562380958	-51.28125	2.87783337733261	-0.0119699722162318	0.440534208059981	280.0	8.44157721382494	25.2758974358974	39.563382567765004	134.531170129776	11.517693333333302	-74.50608825683591	3896.0	5738.0	/external/mousecelltypes/prod808/specimen_527095729/min_xy_527095729.aff	8909.953926558259	752.5894190936922	2869.12113633586	0.0773489492702741	positive	2	0	0	0		aspiny	/api/v2/well_known_file_download/556390099	/api/v2/well_known_file_download/527591851	/api/v2/well_known_file_download/527591853						Mus musculus	525841111	Ndnf-IRES2-dgCre;Ai14-255261	Inh_3	Aspiny_18	ME_Inh_18	136.610461584597	78.4155467248023	2.22222222222	0.0	ME_Inh_18	ME 18	CS201906170_18		Dense axon, large dendrites L1|irregular 	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology	0.06274811410382992
527869035	Mouse	2007.8501968409478	92.22458732717828		0.8503750400746409	0.468009635600193	23.597014925373106	0.8666256390981991		562185962	6.0	139.432664672701	146.112458139999	full	34	75	1687	7	41	74.405	122.139025353798	263.997879250552	0.1144	0.1144	0.28	210.278281641151	False	3D Neuron Reconstruction morphology	2027.85606458354	2982.45731956875	396.576137388648	Ndnf-IRES2-dgCre	Ndnf-IRES2-dgCre;Ai14-256187.05.02.01	right	593	"""Primary visual area, layer 1"""	VISp1	385	VISp	1	139.432664672701	7.0	34.0	0.8503750400746409	0.8666256390981991	full	562185964.0	562380969	-50.65625	3.0231526732425698	-0.00041375852239919104	0.391825989813301	160.0	8.65259180171746	31.932142857142896	31.3164075606755	147.812530398369	6.4450400000000005	-65.2453231811523	3896.0	7613.0	/external/mousecelltypes/prod813/specimen_527869035/min_xy_527869035.aff	8698.82910531368	574.609597834958	3321.51368065438	0.0240655577418473	positive	5	0	0	0		sparsely spiny	/api/v2/well_known_file_download/564691207	/api/v2/well_known_file_download/529888589	/api/v2/well_known_file_download/529888591						Mus musculus	526928924	Ndnf-IRES2-dgCre;Ai14-256187	Inh_1	Aspiny_18	ME_Inh_17	196.971187935223	24.926949341163102	1.9665683382499901	-9.335859032	ME_Inh_17	ME 17	CS201906170_17		Late-spiking L1 neurogliaform cells	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology	0.05853760691598941
527891102	Human	5416.488995482663	64.799904239109		0.8773131725551649	0.503213626898829	69.6935483870968	0.863848493605995		585893391	8.0	528.139695333498	570.0307922308572	full	31	66	4356	4	35	171.0772	768.930981101186	425.943842400093	0.1144	0.1144	0.28	176.327532097497	False	3D Neuron Reconstruction morphology	5862.97662396075	9572.87542590566	1425.6786297402698		H16.06.008.01.31.01	left	12141	"""middle temporal gyrus"""	MTG	12141	MTG	3	528.139695333498	4.0	31.0	0.8773131725551649	0.863848493605995	full	585893393.0	618208378	-49.343753814697294	4.43456266261281	0.299096444330625	0.12555443548387102	90.0	30.598392392477106	161.548	6.19011067917894	137.499913573265	5.81622666666667	-67.4416961669922	7603.0	9427.0	/external/humancelltypes/prod50/specimen_527891102/min_xy_527891102.aff	67.0	256.0	110.0	0.4569934484823029		2	1	1	0	truncated	spiny	/api/v2/well_known_file_download/615966702	/api/v2/well_known_file_download/529904110	/api/v2/well_known_file_download/529904115	24 yrs	Female	epilepsy	Hispanic	7.0	Homo Sapiens	527747035	H16.06.008																				0.22253390272985998
527941296	Human	9517.903612662249	63.2208628251538		0.839742718288285	0.527740457980336	63.66972477064221	0.979835476260075		606834575	14.0	588.083169685598	703.2368115784552	full	55	116	6988	6	61	146.062	839.837918548109	458.84061818998396	0.1144	0.1144	0.28	573.4867544792501	False	3D Neuron Reconstruction morphology	9048.55164057896	15331.141743593502	2349.2789237594		H16.06.008.01.25.03	left	12141	"""middle temporal gyrus"""	MTG	12141	MTG	5	588.083169685598	6.0	55.0	0.839742718288285	0.979835476260075	full	606834577.0	618206136	-50.187503814697294	4.23428620526422		0.0343085129868665	130.0	32.48537052388	17.22	58.0720092915215	88.1250351667404	10.01444	-73.59332275390621	11255.0	7602.0	/external/humancelltypes/prod50/specimen_527941296/min_xy_527941296.aff	67.0	256.0	110.0	0.444338291102192		0	0	0	0	truncated	spiny	/api/v2/well_known_file_download/615966701	/api/v2/well_known_file_download/529903637	/api/v2/well_known_file_download/529903639	24 yrs	Female	epilepsy	Hispanic	7.0	Homo Sapiens	527747035	H16.06.008																				0.36862817089848293
527942865	Human	7324.4656032112025	71.3006043083775		0.845900877489379	0.8968018966485609	99.73809523809521	0.930432608365231		601947670	8.0	1042.45317093294	1201.08680055038	full	21	48	4260	6	27	134.9334	1307.90464773536	519.473713065535	0.1144	0.1144	0.28	631.7110796621749	False	3D Neuron Reconstruction morphology	5411.47931733359	15266.5960421578	3602.7334653356797		H16.06.008.01.26.04	left	12141	"""middle temporal gyrus"""	MTG	12141	MTG	5	1042.45317093294	6.0	21.0	0.845900877489379	0.930432608365231	full	601947673.0	616980497	-53.1875	3.9061845803226696	0.9758585146205172	0.0785947712418301	70.0	26.8857603438525	368.66	2.71252644713286	136.718824505806	4.21818666666667	-67.7251434326172	9632.0	14842.0	/external/humancelltypes/prod44/specimen_527942865/min_xy_527942865.aff	67.0	256.0	110.0	0.6944658021536441		0	1	1	0	truncated	spiny	/api/v2/well_known_file_download/618683378	/api/v2/well_known_file_download/529903819	/api/v2/well_known_file_download/529903821	24 yrs	Female	epilepsy	Hispanic	7.0	Homo Sapiens	527747035	H16.06.008																				0.19665002563499037
527952884	Human	2222.127063469954	81.8330579017597		0.8828488551825621	0.548866404760729	81.0277777777778	1.0		563819082	9.0	610.8534244877901	699.524542326187	full	18	41	3001	5	23	136.6137	822.48241601227	365.16714900009697	0.1144	0.1144	0.28	280.526000659147	False	3D Neuron Reconstruction morphology	3805.4134882048297	6544.041642202989	924.634884796079		H16.06.008.01.31.06	left	12141	"""middle temporal gyrus"""	MTG	12141	MTG	4	610.8534244877901	5.0	18.0	0.8828488551825621	1.0	full	563819084.0	618205555	-55.28125	3.26427857773841	0.0463377077360827	0.241342751727891	50.0	23.237702004501802	78.4963636363636	12.739443633752598	221.406131982803	3.11276	-66.60353851318361	3911.0	11253.0	/external/humancelltypes/prod50/specimen_527952884/min_xy_527952884.aff	67.0	256.0	110.0	0.5769311853418779		0	1	1	0	truncated	spiny	/api/v2/well_known_file_download/606633055	/api/v2/well_known_file_download/529922482	/api/v2/well_known_file_download/529922486	24 yrs	Female	epilepsy	Hispanic	7.0	Homo Sapiens	527747035	H16.06.008																				0.10495509675543546
528015670	Human	3467.4819595875597	80.53004336311041		0.8976263496432391	0.524917156757219	77.3214285714286	1.0		554337660	7.0	891.2930914721928	1000.7759495732303	full	14	33	2331	5	19	140.8148	1040.40858675635	203.831255661291	0.1144	0.1144	0.28	523.748409611334	False	3D Neuron Reconstruction morphology	2868.9458616377697	4761.55446044246	699.428316659909		H16.06.008.01.24.03	left	12141	"""middle temporal gyrus"""	MTG	12141	MTG	4	891.2930914721928	5.0	14.0	0.8976263496432391	1.0	full	554337662.0	618204818	-54.0	3.02529593912556	0.0148461861604656	0.3183333285745949	30.0	33.6251530080084	58.7475	17.0220009362101	438.75005841255205	1.9163866666666696	-63.978176116943395	5754.0	11280.0	/external/humancelltypes/prod47/specimen_528015670/min_xy_528015670.aff	67.0	256.0	110.0	0.575785315753602		5	1	1	0	truncated	spiny	/api/v2/well_known_file_download/606633056	/api/v2/well_known_file_download/529903721	/api/v2/well_known_file_download/529903723	24 yrs	Female	epilepsy	Hispanic	7.0	Homo Sapiens	527747035	H16.06.008																				0.07663851517118436
